Method,Seed,Initial Set Size,Initial Test R2,Budget,Test R2
inversetypiclust,789,457,0.47789178425760737,10,0.4949410032088548
inversetypiclust,1,457,0.47789178425760737,10,0.4912652798641929
inversetypiclust,42,457,0.47789178425760737,10,0.47817820673267997
inversetypiclust,456,457,0.47789178425760737,10,0.48210167293832906
inversetypiclust,123,457,0.47789178425760737,10,0.476338457286696
inversetypiclust,789,457,0.47789178425760737,20,0.49065749383111645
inversetypiclust,1,457,0.47789178425760737,20,0.49530702481204125
inversetypiclust,42,457,0.47789178425760737,20,0.47763081609154334
inversetypiclust,456,457,0.47789178425760737,20,0.48757496593607297
inversetypiclust,123,457,0.47789178425760737,20,0.49186007516258823
inversetypiclust,789,457,0.47789178425760737,30,0.4892432003981363
inversetypiclust,1,457,0.47789178425760737,30,0.5045339077064357
inversetypiclust,42,457,0.47789178425760737,30,0.48166359471709763
inversetypiclust,456,457,0.47789178425760737,30,0.48238437320907
inversetypiclust,123,457,0.47789178425760737,30,0.4828251000817151
inversetypiclust,789,457,0.47789178425760737,40,0.48428259924742234
inversetypiclust,1,457,0.47789178425760737,40,0.5095592986976494
inversetypiclust,42,457,0.47789178425760737,40,0.48633997995800937
inversetypiclust,456,457,0.47789178425760737,40,0.49359909540108615
inversetypiclust,123,457,0.47789178425760737,40,0.5038532326817848
inversetypiclust,789,457,0.47789178425760737,50,0.49631138408885733
inversetypiclust,1,457,0.47789178425760737,50,0.5178693113837362
inversetypiclust,42,457,0.47789178425760737,50,0.5032312254057234
inversetypiclust,456,457,0.47789178425760737,50,0.505928719556938
inversetypiclust,123,457,0.47789178425760737,50,0.5181956517970516
inversetypiclust,789,457,0.47789178425760737,60,0.5038563078523364
inversetypiclust,1,457,0.47789178425760737,60,0.5287894211448093
inversetypiclust,42,457,0.47789178425760737,60,0.5033383983620829
inversetypiclust,456,457,0.47789178425760737,60,0.507671724651316
inversetypiclust,123,457,0.47789178425760737,60,0.5125923108718626
inversetypiclust,789,457,0.47789178425760737,70,0.5040712318421848
inversetypiclust,1,457,0.47789178425760737,70,0.5212469870225109
