Method,Seed,Initial Set Size,Initial Test R2,Budget,Test R2
inversetypiclust,789,475,0.01103087918473955,10,0.057830769837394325
inversetypiclust,1,475,0.01103087918473955,10,0.07931381783588665
inversetypiclust,42,475,0.01103087918473955,10,0.06932561582470131
inversetypiclust,456,475,0.01103087918473955,10,0.041547465397170025
inversetypiclust,123,475,0.01103087918473955,10,0.0895805137894865
inversetypiclust,789,475,0.01103087918473955,20,0.10731185607693616
inversetypiclust,1,475,0.01103087918473955,20,0.10280311793352592
inversetypiclust,42,475,0.01103087918473955,20,0.06744575298108635
inversetypiclust,456,475,0.01103087918473955,20,0.08618858618086733
inversetypiclust,123,475,0.01103087918473955,20,0.09904104518234447
inversetypiclust,789,475,0.01103087918473955,30,0.10368295361609736
inversetypiclust,1,475,0.01103087918473955,30,0.20196191297611843
inversetypiclust,42,475,0.01103087918473955,30,0.16900809997575272
inversetypiclust,456,475,0.01103087918473955,30,0.13097093532448256
inversetypiclust,123,475,0.01103087918473955,30,0.12626576390948885
inversetypiclust,789,475,0.01103087918473955,40,0.18423736001953628
inversetypiclust,1,475,0.01103087918473955,40,0.23928461704879989
inversetypiclust,42,475,0.01103087918473955,40,0.1840855354460018
inversetypiclust,456,475,0.01103087918473955,40,0.17470226510927356
inversetypiclust,123,475,0.01103087918473955,40,0.15322267244282162
inversetypiclust,789,475,0.01103087918473955,50,0.22966251375983593
inversetypiclust,1,475,0.01103087918473955,50,0.2796053428675025
inversetypiclust,42,475,0.01103087918473955,50,0.19894181271445677
inversetypiclust,456,475,0.01103087918473955,50,0.1929165429131795
inversetypiclust,123,475,0.01103087918473955,50,0.18169988045811114
inversetypiclust,789,475,0.01103087918473955,60,0.271180314394305
inversetypiclust,1,475,0.01103087918473955,60,0.2825259754441771
inversetypiclust,42,475,0.01103087918473955,60,0.23374658510722746
inversetypiclust,456,475,0.01103087918473955,60,0.20094933893547373
inversetypiclust,123,475,0.01103087918473955,60,0.20239578879406606
inversetypiclust,789,475,0.01103087918473955,70,0.2991053439732323
inversetypiclust,1,475,0.01103087918473955,70,0.30028052834447905
inversetypiclust,42,475,0.01103087918473955,70,0.2134753007595751
inversetypiclust,456,475,0.01103087918473955,70,0.24779355533003167
inversetypiclust,123,475,0.01103087918473955,70,0.21055621936423397
inversetypiclust,789,475,0.01103087918473955,80,0.30282317839999795
inversetypiclust,1,475,0.01103087918473955,80,0.3344090545612777
inversetypiclust,42,475,0.01103087918473955,80,0.2607733518388896
inversetypiclust,456,475,0.01103087918473955,80,0.2279025758625799
inversetypiclust,123,475,0.01103087918473955,80,0.2271536546876769
inversetypiclust,789,475,0.01103087918473955,90,0.30995959990977795
inversetypiclust,1,475,0.01103087918473955,90,0.34483939924136875
inversetypiclust,42,475,0.01103087918473955,90,0.26993459527829655
inversetypiclust,456,475,0.01103087918473955,90,0.2793616411706853
inversetypiclust,123,475,0.01103087918473955,90,0.2568974300760688
inversetypiclust,789,475,0.01103087918473955,100,0.3213253584449902
inversetypiclust,1,475,0.01103087918473955,100,0.3499660693815122
inversetypiclust,42,475,0.01103087918473955,100,0.24819462528029557
inversetypiclust,456,475,0.01103087918473955,100,0.2594257462945956
inversetypiclust,123,475,0.01103087918473955,100,0.24533465537243404
inversetypiclust,789,475,0.01103087918473955,1000,0.5481837502139971
inversetypiclust,1,475,0.01103087918473955,1000,0.5353389618209183
inversetypiclust,42,475,0.01103087918473955,1000,0.5510775550321698
inversetypiclust,456,475,0.01103087918473955,1000,0.5588450454049873
inversetypiclust,123,475,0.01103087918473955,1000,0.529374003552931
random,789,475,0.01103087918473955,10,0.1312337708685708
random,1,475,0.01103087918473955,10,0.06602830428666395
random,42,475,0.01103087918473955,10,0.07935351564446314
random,456,475,0.01103087918473955,10,0.1479872149642334
random,123,475,0.01103087918473955,10,0.09944086378306083
random,789,475,0.01103087918473955,20,0.17955932484075776
random,1,475,0.01103087918473955,20,0.12720306499852196
random,42,475,0.01103087918473955,20,0.15176636060471482
random,456,475,0.01103087918473955,20,0.17489836671162973
random,123,475,0.01103087918473955,20,0.1771330218941195
random,789,475,0.01103087918473955,30,0.21186426022634275
random,1,475,0.01103087918473955,30,0.20469216962233638
random,42,475,0.01103087918473955,30,0.21138895636648813
random,456,475,0.01103087918473955,30,0.2092386092994899
random,123,475,0.01103087918473955,30,0.2071264071209109
random,789,475,0.01103087918473955,40,0.239574331677321
random,1,475,0.01103087918473955,40,0.21392012390912685
random,42,475,0.01103087918473955,40,0.2459797863836607
random,456,475,0.01103087918473955,40,0.22019720893238703
random,123,475,0.01103087918473955,40,0.2263124564377973
random,789,475,0.01103087918473955,50,0.27177249301934536
random,1,475,0.01103087918473955,50,0.262327332807037
random,42,475,0.01103087918473955,50,0.25104449304276266
random,456,475,0.01103087918473955,50,0.24899380516218117
